pH,6.8
Ref,Ag/AgCl
,
Ewe (V),j (mA/cm2)
-0.999708533,-10.74456342
-0.997853816,-10.54598831
-0.994437814,-10.22350814
-0.991053224,-10.00867611
-0.987647414,-9.815597901
-0.984235227,-9.636220632
-0.980866611,-9.46099518
-0.977448642,-9.303552086
-0.974050999,-9.161201375
-0.970640719,-9.003900408
-0.96724081,-8.86295517
-0.963827193,-8.728325938
-0.960445762,-8.570195557
-0.957052469,-8.433870263
-0.95364815,-8.30256
-0.950262249,-8.171407914
-0.946838856,-8.038292158
-0.943439841,-7.919503613
-0.940053403,-7.787713553
-0.936655641,-7.669664932
-0.933250904,-7.552880052
-0.929864347,-7.421849729
-0.926464379,-7.295003827
-0.923051,-7.196401793
-0.919647217,-7.071714024
-0.916248798,-6.962109584
-0.912847996,-6.863820637
-0.909442306,-6.752481829
-0.906040788,-6.639890815
-0.902647376,-6.552085971
-0.899247587,-6.437946796
-0.895856619,-6.334682173
-0.892484665,-6.24923355
-0.889091074,-6.152535312
-0.885682881,-6.050092114
-0.882258117,-5.960953535
-0.878859758,-5.871333951
-0.875442803,-5.772875734
-0.872041881,-5.691359512
-0.868658245,-5.604632739
-0.865265787,-5.506472983
-0.861860394,-5.420000446
-0.858467758,-5.327128945
-0.855025232,-5.230225935
-0.85165453,-5.141390685
-0.848233163,-5.058815499
-0.844848335,-4.961262621
-0.841457665,-4.88406508
-0.838054299,-4.796573305
-0.834657729,-4.700647233
-0.831258297,-4.623162488
-0.827861428,-4.533613969
-0.824437618,-4.44574589
-0.821047425,-4.360756126
-0.817654312,-4.278178685
-0.814269006,-4.196857441
-0.810860276,-4.115329698
-0.807457447,-4.034966434
-0.804037571,-3.953718368
-0.800635576,-3.873713128
-0.797232151,-3.800942455
-0.793824553,-3.725803967
-0.790438592,-3.647069573
-0.787059963,-3.562875199
-0.783653677,-3.49879354
-0.780261576,-3.411148748
-0.776861608,-3.332174308
-0.773435056,-3.266821634
-0.770032942,-3.179054691
-0.766642749,-3.112313369
-0.763258934,-3.043757604
-0.75985384,-2.962820373
-0.756460547,-2.894587364
-0.753065288,-2.824567696
-0.749640405,-2.748163154
-0.746235251,-2.674090933
-0.742821991,-2.605210407
-0.739433944,-2.536525301
-0.736060679,-2.466079594
-0.7326594,-2.404744236
-0.729250729,-2.340300057
-0.725837052,-2.263441085
-0.722454786,-2.200333713
-0.719059348,-2.139977183
-0.715647221,-2.086152959
-0.712263286,-2.015132634
-0.708849013,-1.953038232
-0.705471098,-1.885628605
-0.702053249,-1.819348569
-0.698652864,-1.760380444
-0.695265532,-1.692768208
-0.691858768,-1.625045281
-0.688426197,-1.567223978
-0.68503052,-1.4992204
-0.681657732,-1.438106976
-0.678240657,-1.382514438
-0.674849391,-1.31610424
-0.671443164,-1.262359926
-0.668045282,-1.203836553
-0.664647996,-1.142368183
-0.661232889,-1.084253696
-0.65781635,-1.026429654
-0.654430449,-0.965188066
-0.651042163,-0.912319838
-0.647655904,-0.860281742
-0.64424932,-0.806010911
-0.640835285,-0.747263132
-0.637428105,-0.700829497
-0.634036839,-0.644875908
-0.630613565,-0.588310726
-0.627223492,-0.536823254
-0.623825788,-0.483519398
-0.620423913,-0.43066343
-0.617007375,-0.385520441
-0.613611996,-0.326697784
-0.610223889,-0.279781675
-0.606798053,-0.232379791
-0.603419721,-0.181071002
-0.600011051,-0.128973784
-0.596627474,-0.081403184
-0.593236506,-0.037551737
-0.5898422,0.013757996
-0.586410582,0.056189139
-0.583032429,0.107768349
-0.579627991,0.148892391
-0.576236784,0.19343246
-0.572803319,0.23606318
-0.569420815,0.278891089
-0.566007137,0.319958891
-0.562628567,0.351833923
-0.559239745,0.402195678
-0.555841148,0.433866872
-0.552416801,0.470004239
-0.549020648,0.505803102
-0.54560715,0.549341567
-0.542235136,0.569452174
-0.538814187,0.610363202
-0.535417676,0.637909078
-0.532018065,0.661053238
-0.528640985,0.693072339
-0.525231719,0.719149408
-0.521825254,0.741744808
-0.518410742,0.756142728
-0.515014887,0.785771138
-0.511618733,0.801574273
-0.508200228,0.821672852
-0.504806578,0.83929922
-0.501408219,0.845742499
-0.498025805,0.85708444
-0.494631976,0.889466591
-0.491241485,0.889588079
-0.487834185,0.901451782
-0.484398127,0.91431097
-0.480999917,0.922099217
-0.477579504,0.937205527
-0.474210918,0.951475107
-0.470793128,0.954349358
-0.467382133,0.968887278
-0.464000046,0.98239794
-0.460619628,0.989477369
-0.457230657,1.005129331
-0.45383516,1.015388377
-0.450408727,1.026517569
-0.447023004,1.033018946
-0.443622887,1.056545809
-0.440221399,1.066519341
-0.436811179,1.083669979
-0.433403432,1.095737313
-0.43002212,1.115537321
-0.426624745,1.128850947
-0.423233777,1.146381448
-0.419821888,1.170510773
-0.416412771,1.181790659
-0.413020045,1.206411197
-0.40963459,1.230353428
-0.406210065,1.247834561
-0.402790368,1.274325111
-0.399391949,1.300920019
-0.39599961,1.320412882
-0.392606646,1.351728008
-0.389236599,1.379449685
-0.385829717,1.404717187
-0.382431865,1.446739973
-0.379007876,1.479000075
-0.37560609,1.502920933
-0.372231156,1.548863642
-0.368822008,1.582453131
-0.365404487,1.62537521
-0.361995697,1.684512682
-0.358612776,1.729473524
-0.355217278,1.770001515
-0.351827055,1.83349333
-0.348407298,1.876339646
-0.345009357,1.933582238
-0.341608882,1.98962549
-0.338214815,2.041361603
-0.334791809,2.099786004
-0.331414044,2.165068935
-0.327989817,2.221666478
-0.324626833,2.277180415
-0.321206301,2.333646433
-0.317789584,2.382736748
-0.314388156,2.443559687
-0.311012715,2.494013839
-0.307629347,2.541387003
-0.304205477,2.58677207
-0.300806701,2.628053476
-0.297423303,2.666235195
-0.294022471,2.716137261
-0.290612221,2.741554302
-0.287218958,2.779447278
-0.283785999,2.818289064
-0.280402422,2.839928115
-0.277011454,2.873748148
-0.273596406,2.90895733
-0.270189762,2.940938265
-0.266807556,2.958883388
-0.263422042,3.000830479
-0.26001668,3.024858129
-0.256612927,3.05360287
-0.2531946,3.080194228
-0.249820024,3.107660065
-0.246407688,3.127636528
-0.242998809,3.160389103
-0.239615247,3.192487688
-0.236219823,3.207991731
-0.232839763,3.237120905
-0.229442269,3.268003262
-0.226019651,3.299473386
-0.222628862,3.324102903
-0.219215825,3.353770584
-0.215821847,3.37800785
-0.212412357,3.416656367
-0.209011123,3.455219275
-0.205614746,3.48282945
-0.202226058,3.52434053
-0.198835403,3.574372616
-0.195442989,3.61351232
-0.192011878,3.663552286
-0.188635558,3.713996904
-0.185238302,3.765690372
-0.181826606,3.816901982
-0.178417668,3.882592073
-0.17501089,3.94088709
-0.171643078,4.005172705
-0.16823931,4.07941716
-0.164834321,4.150276045
-0.161430389,4.213511932
-0.158022642,4.291622533
-0.154635295,4.377988667
-0.151230961,4.448094253
-0.147823587,4.524486895
-0.144444421,4.615446254
-0.141038746,4.683857843
-0.137618452,4.768678273
-0.134211168,4.86337776
-0.130827367,4.937264306
-0.127414763,5.029594479
-0.123998642,5.11890555
-0.120614275,5.205155849
-0.117233187,5.290264465
-0.113829188,5.377766335
-0.110415198,5.466372696
-0.107017137,5.568420716
-0.103600152,5.671082507
-0.100209385,5.735978736
-0.096805796,5.827212471
-0.093412407,5.907118675
-0.090027735,5.988677368
-0.086598225,6.072787002
-0.083194368,6.143420673
-0.079783641,6.224767868
-0.076401137,6.295048222
-0.072993129,6.37527727
-0.069571204,6.442682017
-0.066210866,6.515375317
-0.062811717,6.587692083
-0.059415266,6.644442647
-0.056000747,6.713182414
-0.052599095,6.779925745
-0.049201768,6.832451948
-0.045806158,6.891834351
-0.042409606,6.959232399
-0.039013006,6.99824261
-0.035612844,7.067403209
-0.032200586,7.117498643
-0.028796431,7.164546658
-0.025392696,7.214811177
-0.022009173,7.263650178
-0.018584438,7.303865609
-0.015184078,7.346380509
-0.011784286,7.39119921
-0.00840217,7.433429304
-0.005009777,7.469675186
-0.001608447,7.517958436
0.001781938,7.557620811
0.005193009,7.598026819
0.008579263,7.635980872
0.011968291,7.663756612
0.015390066,7.696516472
0.018784374,7.740598323
0.022194169,7.773628945
0.025589233,7.795977367
0.028969454,7.837332122
0.032376744,7.868178898
0.035785288,7.899472516
0.039180543,7.931008495
0.042582236,7.959800429
0.045980595,7.983925846
0.049400143,8.015769972
0.0528154,8.041838665
0.05619413,8.069124237
0.059581514,8.091625445
0.062999554,8.11898414
0.066392794,8.153996519
0.069809981,8.163542732
0.073209897,8.186311861
0.076610215,8.209330865
0.079999439,8.227452125
0.083410546,8.247129114
0.086806923,8.26847767
0.090195149,8.285434503
0.093579903,8.295104802
0.096998483,8.315642214
0.100410774,8.334714542
0.103787847,8.358447002
0.10719531,8.371353704
0.110599644,8.38169427
0.11398875,8.397832056
0.117391914,8.409904739
0.120803542,8.439847379
0.124218166,8.448174351
0.12758632,8.46598229
0.130998507,8.489101043
0.13441205,8.496264699
0.137804031,8.511837889
0.14119795,8.543121883
0.144617051,8.549322584
0.147980645,8.553130719
0.151404262,8.569805361
0.154816031,8.589721992
0.158214733,8.602866228
0.161582783,8.616986748
0.164984867,8.627306695
0.168382317,8.644588058
0.171790943,8.656132006
0.175220728,8.676886272
0.178620651,8.681574947
0.182014808,8.694120672
0.185416952,8.707526405
0.188823044,8.716819561
0.19222793,8.732788498
0.195645049,8.74628026
0.199021265,8.751756348
0.202413693,8.75654396
0.205831304,8.766112333
0.209239513,8.789148509
0.212632507,8.788928962
0.216029391,8.789054386
0.219431639,8.798801697
0.222823828,8.800607207
0.226240233,8.813327311
0.229642957,8.833612053
0.233045593,8.835381516
0.236425012,8.850665574
0.239823475,8.860170512
0.24321349,8.867042867
0.246625111,8.876444789
0.250033081,8.895490743
0.253430903,8.906168241
0.256832659,8.908310347
0.260245651,8.929310132
0.263649613,8.934877957
0.267041206,8.944335023
0.270425171,8.959704796
0.273826718,8.968388791
0.277227551,8.972587472
0.280633479,8.988347724
0.284025133,9.00193012
0.287400901,8.9998571
0.290814847,9.003430971
0.294205695,9.006436946
0.297599465,9.017611352
0.301009029,9.025158252
0.304401845,9.028236485
0.307792842,9.039660928
0.311179876,9.05560933
0.314586341,9.073156849
0.317983419,9.077626586
0.32137692,9.088334341
0.324785143,9.116409001
0.328162313,9.134823903
0.331587315,9.142114732
0.334990054,9.159852899
0.33839947,9.175129068
0.341789871,9.193483884
0.345196515,9.211414765
0.348580062,9.226332845
0.351988465,9.245322667
0.355386704,9.265314901
0.358791888,9.281763338
0.362192243,9.30790766
0.365597129,9.327060192
0.369006872,9.343690105
0.372417331,9.371345098
0.375801027,9.382281264
0.379193485,9.415601371
0.382588357,9.439522121
0.38599968,9.467153209
0.389400274,9.48224105
0.392795116,9.50806382
0.396189719,9.534424725
0.399582982,9.562644238
0.403004676,9.58393665
0.406413496,9.608623669
0.409804046,9.637312479
0.413202912,9.656850654
0.416575849,9.684966782
0.41998747,9.713792185
0.423386693,9.733209806
0.42677772,9.760561929
0.430194169,9.789381826
0.433584064,9.814107453
0.437006891,9.833554221
0.440415919,9.859039682
0.443790287,9.879003554
0.447197258,9.911572566
0.450596571,9.943923128
0.453991026,9.97211054
0.457394183,9.995284624
0.460809469,10.02861636
0.464191884,10.05125655
0.467584521,10.08126593
0.470993936,10.11004788
0.474397242,10.14345952
0.477805227,10.1708845
0.481200755,10.19888561
0.484598309,10.23038439
0.488011181,10.26038326
0.491407543,10.29740123
0.494804293,10.32928544
0.49820137,10.36060712
0.500095248,10.38820659
0.500445604,10.39517937
0.500396729,10.39689085
0.498520344,10.23103362
0.495105207,9.897538817
0.491712749,9.593074486
0.488302588,9.315184646
0.484896004,9.050293877
0.481501728,8.802942188
0.478099227,8.568722229
0.474720001,8.343752627
0.471303016,8.129101663
0.467891186,7.925351153
0.46449846,7.73451716
0.461086005,7.54069003
0.457700759,7.349362134
0.454306453,7.180286289
0.450899392,7.003761592
0.447486728,6.835031543
0.444094896,6.677089645
0.44069761,6.51820158
0.43731457,6.366743876
0.433916122,6.222981447
0.430496812,6.074248648
0.427086562,5.936701566
0.423712254,5.804597878
0.420298576,5.669331727
0.416904837,5.545194779
0.413503706,5.424841898
0.410101742,5.298320971
0.406675905,5.186765394
0.403280169,5.068860443
0.39988035,4.954076102
0.396494269,4.846725823
0.393103927,4.745400551
0.389709473,4.634541737
0.386290908,4.53555883
0.382900327,4.433287772
0.379475087,4.335473816
0.376069546,4.243145682
0.372678369,4.152533769
0.369290233,4.055091784
0.365895122,3.968958467
0.362483233,3.880906707
0.359094441,3.802212116
0.355693191,3.717563795
0.352286696,3.637153539
0.348890662,3.556734023
0.345478565,3.478660925
0.342102051,3.405591261
0.338701516,3.334380956
0.335310966,3.264822686
0.3319107,3.197631859
0.328497082,3.127426317
0.325096816,3.067145204
0.321674198,3.002310314
0.318289936,2.93938846
0.314890295,2.886396122
0.311499655,2.828590927
0.308095723,2.770227817
0.304697394,2.721476315
0.301297069,2.666631592
0.297881633,2.608720569
0.294463992,2.56095018
0.291073442,2.509548781
0.287702888,2.457286029
0.28429085,2.412850593
0.280885071,2.365534637
0.277488321,2.312860009
0.274093151,2.266942022
0.27068609,2.214635458
0.26729241,2.158155278
0.263903171,2.113949741
0.260480046,2.071646759
0.257081032,2.023863506
0.253691703,1.978130289
0.250292659,1.93844539
0.246893436,1.890085706
0.243485495,1.850167449
0.240075782,1.809304968
0.236700609,1.766857509
0.233288288,1.728211854
0.229879081,1.685812023
0.226486146,1.645674611
0.223094359,1.610491316
0.219690278,1.571526756
0.2162994,1.531422521
0.212908298,1.494327256
0.20950222,1.459796841
0.206097677,1.424860227
0.202700824,1.388310619
0.199294001,1.351137763
0.195892796,1.323371558
0.19250159,1.283230327
0.189095065,1.253740123
0.185682833,1.224444425
0.182284951,1.190027007
0.178883404,1.158930246
0.175497144,1.127398841
0.172103077,1.097996368
0.16866608,1.067469576
0.165278822,1.042014539
0.161883995,1.010781072
0.158502266,0.980924457
0.155100554,0.953170772
0.151663244,0.925962852
0.148295537,0.897721102
0.144905165,0.868533208
0.141483814,0.846100908
0.138080031,0.814643605
0.134672999,0.788377075
0.131281689,0.76498268
0.127900526,0.736627689
0.124523215,0.710236934
0.12109448,0.687319329
0.117693059,0.657640587
0.114276335,0.633774326
0.11087054,0.609466048
0.107495911,0.580738327
0.104070112,0.553550167
0.100653894,0.531914528
0.097254701,0.503287493
0.093893819,0.479116056
0.090486676,0.457036984
0.087067001,0.424035132
0.083671123,0.398844373
0.080270611,0.376249903
0.076869443,0.345359593
0.073477007,0.320339433
0.070086636,0.293898274
0.066681229,0.263062552
0.06328968,0.23613731
0.059895828,0.207085481
0.056490168,0.178156735
0.053098455,0.148438642
0.049665362,0.117978283
0.046278231,0.086117855
0.042884551,0.057746649
0.039484259,0.025287506
0.036061332,-0.009279141
0.03265525,-0.037387931
0.02926774,-0.07573115
0.025879189,-0.110368408
0.022503149,-0.143101742
0.019067856,-0.180906967
0.01566701,-0.216095633
0.012265648,-0.252264744
0.008846764,-0.294733791
0.005447988,-0.334103377
0.002026719,-0.370088892
-0.001360143,-0.412989554
-0.004752709,-0.454640085
-0.008148133,-0.491121017
-0.011568015,-0.535102673
-0.014956961,-0.581178843
-0.018357059,-0.626503569
-0.021747677,-0.673639496
-0.025164997,-0.7240349
-0.028563656,-0.774344945
-0.031973965,-0.829663442
-0.035348356,-0.884345436
-0.038757559,-0.937350373
-0.042155828,-0.998982588
-0.045549788,-1.061591022
-0.048945703,-1.120203966
-0.052334253,-1.182986737
-0.055771679,-1.257237427
-0.059158396,-1.32406385
-0.062549219,-1.398409105
-0.065911956,-1.472990095
-0.069354318,-1.54783425
-0.072743341,-1.634710918
-0.076152079,-1.722111416
-0.07954412,-1.806506731
-0.082955614,-1.899492488
-0.086352281,-1.997076389
-0.089737192,-2.092985245
-0.093141168,-2.198084729
-0.096557364,-2.306204366
-0.09995234,-2.422047714
-0.103355266,-2.53419832
-0.106753476,-2.659990201
-0.110137209,-2.788046943
-0.113542385,-2.918281447
-0.116954133,-3.057734193
-0.120331191,-3.210358112
-0.123732992,-3.354833079
-0.127140731,-3.510100571
-0.130535841,-3.674896749
-0.133943856,-3.842672859
-0.137334153,-4.018629122
-0.14073348,-4.206272396
-0.144132152,-4.391378837
-0.147541344,-4.58929141
-0.150942281,-4.779911812
-0.154348657,-4.973822027
-0.157735288,-5.170593725
-0.161140189,-5.379050558
-0.164548039,-5.556862705
-0.167912379,-5.735333466
-0.171337008,-5.910829492
-0.174754098,-6.100891256
-0.178129405,-6.257992869
-0.181536257,-6.410359365
-0.184936225,-6.563968731
-0.188336909,-6.69529516
-0.191748515,-6.824122666
-0.195146799,-6.941985224
-0.198535845,-7.050236452
-0.201930031,-7.158779676
-0.205339208,-7.254959887
-0.208734617,-7.347504474
-0.212118939,-7.417507534
-0.215529412,-7.483943129
-0.218910858,-7.54419805
-0.222338781,-7.577125414
-0.225722075,-7.601572643
-0.229147851,-7.621412127
-0.232536525,-7.618570736
-0.235889032,-7.604092346
-0.239224687,-7.568965709
-0.242589757,-7.510652279
-0.245932251,-7.442934456
-0.249279201,-7.371120501
-0.252646029,-7.272649283
-0.255990922,-7.166084474
-0.259369999,-7.061670873
-0.262721062,-6.931045717
-0.266091824,-6.812496578
-0.269468576,-6.68150501
-0.272827715,-6.539117077
-0.276181549,-6.412718258
-0.279555678,-6.272028105
-0.282947987,-6.14102945
-0.28633076,-6.007962925
-0.289714545,-5.876701087
-0.293068022,-5.747680704
-0.296426475,-5.633729043
-0.299785286,-5.513451709
-0.303139657,-5.398029984
-0.3064605,-5.294871208
-0.309844047,-5.189442393
-0.313203573,-5.099388812
-0.316565454,-5.017694863
-0.319906473,-4.93564725
-0.323255241,-4.870985064
-0.326598376,-4.82021214
-0.329954892,-4.776565096
-0.333298713,-4.743244557
-0.33661741,-4.71931531
-0.339964539,-4.7080963
-0.343325257,-4.696048344
-0.346726745,-4.705865132
-0.350081325,-4.726805676
-0.353513569,-4.753851654
-0.356907725,-4.790560609
-0.360331655,-4.836647699
-0.363739192,-4.888028388
-0.36714378,-4.946967982
-0.370544761,-5.014579894
-0.373938203,-5.082398923
-0.377318382,-5.159069645
-0.380743474,-5.247111838
-0.384139597,-5.333080684
-0.387549222,-5.432007972
-0.390937656,-5.537959483
-0.394364804,-5.643438526
-0.397721529,-5.761412183
-0.401124895,-5.876024488
-0.404518962,-6.003587893
-0.407912552,-6.133455617
-0.411326885,-6.276302905
-0.414725363,-6.414727508
-0.418139637,-6.569103704
-0.421519428,-6.730436877
-0.424948066,-6.900619017
-0.428332418,-7.071278691
-0.431750298,-7.244988471
-0.435162067,-7.427166125
-0.438553065,-7.626608598
-0.441927552,-7.82832449
-0.445344925,-8.006981915
-0.448763072,-8.219255176
-0.452156812,-8.426746951
-0.455578417,-8.637467088
-0.458950162,-8.857988877
-0.462386101,-9.077487784
-0.465784073,-9.283214
-0.469194531,-9.499867414
-0.472585648,-9.752502116
-0.475984842,-9.958444951
-0.479375243,-10.17013705
-0.482803494,-10.36010858
-0.486208558,-10.53452682
-0.489602894,-10.71150344
-0.49298349,-10.86567783
-0.496398985,-11.01745098
-0.499817789,-11.17004125
-0.503219903,-11.3377456
-0.506624699,-11.48269344
-0.510012686,-11.62469553
-0.513401926,-11.77398122
-0.51681,-11.92312365
-0.520200133,-12.05732886
-0.523593068,-12.21383547
-0.5270015,-12.37312358
-0.530405939,-12.53287978
-0.533776939,-12.68730056
-0.537211895,-12.85210785
-0.540609062,-12.99431666
-0.543986857,-13.14566408
-0.54741621,-13.30314948
-0.550801575,-13.42592172
-0.554176569,-13.55321202
-0.557614565,-13.6753978
-0.561007679,-13.77667386
-0.564423978,-13.88502179
-0.567840576,-13.98700287
-0.571212947,-14.06559928
-0.574610651,-14.14413625
-0.577975094,-14.24010721
-0.581385434,-14.29972423
-0.584803045,-14.37406451
-0.588205218,-14.4431783
-0.591613352,-14.48161468
-0.595006883,-14.52938747
-0.598422706,-14.57737658
-0.601808906,-14.60508547
-0.605204344,-14.63470549
-0.608605266,-14.66170414
-0.611993968,-14.66519394
-0.615395129,-14.68308963
-0.618797421,-14.71174462
-0.622179389,-14.70137451
-0.625515997,-14.69851024
-0.628862202,-14.68283568
-0.632210314,-14.66399355
-0.635553896,-14.65501709
-0.638906658,-14.64004544
-0.642248034,-14.61974891
-0.645591021,-14.60057813
-0.648913205,-14.58744495
-0.652300298,-14.57079791
-0.655662477,-14.55310869
-0.659001291,-14.5352387
-0.66231966,-14.50874188
-0.665687799,-14.47299319
-0.669008076,-14.4477259
-0.67234838,-14.43476625
-0.675721586,-14.38539148
-0.679098547,-14.35096561
-0.682470202,-14.31469545
-0.685846627,-14.27069367
-0.689186752,-14.23761227
-0.692550898,-14.19293193
-0.695887625,-14.1202137
-0.699227214,-14.07720359
-0.702605069,-14.0287117
-0.705968261,-13.95591125
-0.709326863,-13.8899154
-0.7126531,-13.82335863
-0.716006815,-13.75778905
-0.719351768,-13.67448816
-0.722697973,-13.59187834
-0.726060927,-13.52889099
-0.729424655,-13.42888472
-0.732743502,-13.33739139
-0.736096263,-13.24840606
-0.739454806,-13.15307384
-0.742800772,-13.03937307
-0.746182442,-12.9378488
-0.749557912,-12.8028382
-0.752946734,-12.67939776
-0.75631541,-12.54604069
-0.759679556,-12.37879416
-0.763038993,-12.21874457
-0.766410887,-12.06226308
-0.769790947,-11.89055492
-0.773149073,-11.71031117
-0.776540995,-11.53867474
-0.779895306,-11.37053087
-0.783276677,-11.19743396
-0.786644399,-11.03951589
-0.790009975,-10.87917453
-0.793385029,-10.70149393
-0.796750844,-10.54060021
-0.800110638,-10.3769888
-0.803476989,-10.21556195
-0.806861639,-10.05378007
-0.810215831,-9.884896434
-0.813595414,-9.716813844
-0.816975176,-9.542808212
-0.820362628,-9.373654926
-0.823736608,-9.192569138
-0.827132344,-8.99731993
-0.830506623,-8.817662991
-0.833873868,-8.662169367
-0.837238908,-8.479684824
-0.840585649,-8.326417441
-0.843950808,-8.189979797
-0.847325444,-8.075015247
-0.850687146,-7.979698632
-0.854039729,-7.927174417
-0.857373118,-7.901822284
-0.860757172,-7.888066427
-0.864115894,-7.897880288
-0.867512524,-7.937100551
-0.870927989,-7.968886234
-0.874334455,-7.999596148
-0.877698004,-8.056881865
-0.881127596,-8.078973868
-0.884529173,-8.122248864
-0.887937367,-8.175860747
-0.891354918,-8.210432563
-0.89472878,-8.259480947
-0.898109376,-8.312380799
-0.901520491,-8.345284584
-0.904908061,-8.399427781
-0.908320308,-8.462588987
-0.911711454,-8.510985759
-0.915108025,-8.562060156
-0.918510199,-8.616043152
-0.92191416,-8.675576241
-0.925317109,-8.72354871
-0.928707302,-8.803918628
-0.932093859,-8.875307829
-0.935508609,-8.918971091
-0.938926399,-8.995206348
-0.942311585,-9.064258738
-0.945725799,-9.130291421
-0.949121296,-9.196287434
-0.952489257,-9.267215271
-0.955881715,-9.315543401
-0.959300995,-9.383084633
-0.962697327,-9.456385146
-0.966097176,-9.52761154
-0.969531119,-9.622613069
-0.972934544,-9.695285203
-0.976323068,-9.791678859
-0.979719877,-9.869531153
-0.983130813,-9.943876502
-0.986533403,-10.05887541
-0.98992306,-10.14648937
-0.99330467,-10.2447119
-0.996728063,-10.3528579
-0.998956859,-10.39752556
-0.999599099,-10.42820443
